date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:36:13	100368/100368	---M-Z	200	added ('OK')	application/javascript	etag:%2218810-58fbd680ae0ef-gzip%22	https://www.tutorialspoint.com/theme/js/exams.js	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/theme/js/exams.js	(from https://www.tutorialspoint.com/cplusplus/cpp_online_quiz.htm)
09:36:13	86926/86926	---M-Z	200	added ('OK')	application/javascript	etag:%221538e-5686393aa0f00-gzip%22	https://www.tutorialspoint.com/theme/js/jquery.min.js	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/theme/js/jquery.min.js	(from https://www.tutorialspoint.com/cplusplus/cpp_online_test.htm)
09:36:14	1627/1627	---M-Z	200	added ('OK')	application/javascript	etag:%2265b-56242e65a57f9-gzip%22	https://www.tutorialspoint.com/theme/js/jquery.timer.min.js	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/theme/js/jquery.timer.min.js	(from https://www.tutorialspoint.com/cplusplus/cpp_online_test.htm)
09:36:14	7584/7584	---M-Z	200	added ('OK')	application/javascript	etag:%221da0-590b1e8f4de8a-gzip%22	https://www.tutorialspoint.com/theme/js/exams-min.js	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/theme/js/exams-min.js	(from https://www.tutorialspoint.com/cplusplus/cpp_online_test.htm)
09:36:14	4546/4546	---M--	200	added ('OK')	image/png	etag:%2211c2-56242e11fd1ab%22	https://www.tutorialspoint.com/images/online_mock_tests.png	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/images/online_mock_tests.png	(from https://www.tutorialspoint.com/cplusplus/cplusplus_mock_test.htm)
09:36:15	44693/44693	---M-Z	200	added ('OK')	text/html	date:Wed,%2009%20Oct%202019%2002:36:14%20GMT	https://www.tutorialspoint.com/cplusplus/cplusplus_mock_test.htm?min=1&max=25	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/cplusplus_mock_test56cb.html	(from https://www.tutorialspoint.com/cplusplus/cplusplus_mock_test.htm)
09:36:15	46170/46170	---M-Z	200	added ('OK')	text/html	date:Wed,%2009%20Oct%202019%2002:36:15%20GMT	https://www.tutorialspoint.com/cplusplus/cplusplus_mock_test.htm?min=26&max=50	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/cplusplus_mock_testc907.html	(from https://www.tutorialspoint.com/cplusplus/cplusplus_mock_test.htm)
09:36:16	47298/47298	---M-Z	200	added ('OK')	text/html	date:Wed,%2009%20Oct%202019%2002:36:15%20GMT	https://www.tutorialspoint.com/cplusplus/cplusplus_mock_test.htm?min=51&max=75	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/cplusplus_mock_testc34b.html	(from https://www.tutorialspoint.com/cplusplus/cplusplus_mock_test.htm)
09:36:16	47955/47955	---M-Z	200	added ('OK')	text/html	date:Wed,%2009%20Oct%202019%2002:36:16%20GMT	https://www.tutorialspoint.com/cplusplus/cplusplus_mock_test.htm?min=76&max=100	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/cplusplus_mock_testabbb.html	(from https://www.tutorialspoint.com/cplusplus/cplusplus_mock_test.htm)
09:36:17	57190/57190	---M--	200	added ('OK')	application/pdf	etag:%22df66-56242e4b3cca7%22	https://www.tutorialspoint.com/cplusplus/pdf/cplusplus_mock_test_i.pdf	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/pdf/cplusplus_mock_test_i.pdf	(from https://www.tutorialspoint.com/cplusplus/cplusplus_mock_test.htm)
09:36:17	55745/55745	---M--	200	added ('OK')	application/pdf	etag:%22d9c1-56242e4b3826f%22	https://www.tutorialspoint.com/cplusplus/pdf/cplusplus_mock_test_ii.pdf	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/pdf/cplusplus_mock_test_ii.pdf	(from https://www.tutorialspoint.com/cplusplus/cplusplus_mock_test.htm?min=26&max=50)
09:36:18	67227/67227	---M--	200	added ('OK')	application/pdf	etag:%221069b-56242e4b3f79f%22	https://www.tutorialspoint.com/cplusplus/pdf/cplusplus_mock_test_iii.pdf	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/pdf/cplusplus_mock_test_iii.pdf	(from https://www.tutorialspoint.com/cplusplus/cplusplus_mock_test.htm?min=51&max=75)
09:36:18	62828/62828	---M--	200	added ('OK')	application/pdf	etag:%22f56c-56242e4b48ff7%22	https://www.tutorialspoint.com/cplusplus/pdf/cplusplus_mock_test_iv.pdf	C:/Users/imam1/Desktop/web/ttp/c++tutorialpoint/www.tutorialspoint.com/cplusplus/pdf/cplusplus_mock_test_iv.pdf	(from https://www.tutorialspoint.com/cplusplus/cplusplus_mock_test.htm?min=76&max=100)
